n,f,obj,rel,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
31668,0,3840,0.956,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1
31669,0,3940,0.981,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1
31670,0,4060,1.011,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1
31671,0,4160,1.036,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1
31672,0,4150,1.034,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1
31673,0,4250,1.059,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1
31674,0,4370,1.088,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1
31675,0,4470,1.113,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
31676,0,4240,1.056,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
31677,0,4340,1.081,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
31678,0,4460,1.111,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
31679,0,4560,1.136,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
31680,1,3255,0.811,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
31681,1,3355,0.836,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
31682,1,3475,0.866,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
31683,1,3575,0.890,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
31684,1,3345,0.833,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1
31685,1,3445,0.858,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1
31686,1,3565,0.888,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1
31687,1,3665,0.913,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1
31688,0,3655,0.910,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
31689,0,3755,0.935,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
31690,0,3875,0.965,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
31691,0,3975,0.990,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
31692,0,3745,0.933,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1
31693,0,3845,0.958,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1
31694,0,3965,0.988,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
31695,0,4065,1.012,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
31696,0,3555,0.885,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1
31697,0,3655,0.910,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1
31698,0,3775,0.940,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
31699,0,3875,0.965,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1
31700,0,3645,0.908,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1
31701,0,3745,0.933,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1
31702,0,3865,0.963,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1
31703,0,3965,0.988,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
31704,0,3955,0.985,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1
31705,0,4055,1.010,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
31706,0,4175,1.040,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1
31707,0,4275,1.065,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
31708,0,4045,1.007,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1
31709,0,4145,1.032,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
31710,0,4265,1.062,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
31711,0,4365,1.087,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
31712,0,3655,0.910,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
31713,0,3755,0.935,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
31714,0,3875,0.965,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
31715,0,3975,0.990,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
31716,0,3745,0.933,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1
31717,0,3845,0.958,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1
31718,0,3965,0.988,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
31719,0,4065,1.012,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
31720,0,4055,1.010,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1
31721,0,4155,1.035,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1
31722,0,4275,1.065,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1
31723,0,4375,1.090,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1
31724,0,4145,1.032,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1
31725,0,4245,1.057,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
31726,0,4365,1.087,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
31727,0,4465,1.112,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
31728,0,3955,0.985,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
31729,0,4055,1.010,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1
31730,0,4175,1.040,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
31731,0,4275,1.065,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
31732,0,4045,1.007,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
31733,0,4145,1.032,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
31734,0,4265,1.062,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1
31735,0,4365,1.087,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
31736,0,4355,1.085,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
31737,0,4455,1.110,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
31738,0,4575,1.139,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
31739,0,4675,1.164,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
31740,0,4445,1.107,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
31741,0,4545,1.132,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
31742,0,4665,1.162,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
31743,0,4765,1.187,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
31744,0,2590,0.645,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
31745,0,2690,0.670,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
31746,0,2810,0.700,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
31747,0,2910,0.725,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
31748,0,2680,0.667,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
31749,0,2780,0.692,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1
31750,0,2900,0.722,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
31751,0,3000,0.747,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
31752,0,2990,0.745,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
31753,0,3090,0.770,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1
31754,0,3210,0.800,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1
31755,0,3310,0.824,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1
31756,0,3080,0.767,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
31757,0,3180,0.792,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1
31758,0,3300,0.822,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1
31759,0,3400,0.847,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1
31760,0,2890,0.720,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
31761,0,2990,0.745,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
31762,0,3110,0.775,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1
31763,0,3210,0.800,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1
31764,0,2980,0.742,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
31765,0,3080,0.767,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
31766,0,3200,0.797,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1
31767,0,3300,0.822,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1
31768,0,3290,0.819,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
31769,0,3390,0.844,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
31770,0,3510,0.874,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1
31771,0,3610,0.899,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1
31772,0,3380,0.842,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1
31773,0,3480,0.867,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1
31774,0,3600,0.897,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
31775,0,3700,0.922,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
31776,0,2990,0.745,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
31777,0,3090,0.770,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1
31778,0,3210,0.800,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1
31779,0,3310,0.824,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1
31780,0,3080,0.767,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
31781,0,3180,0.792,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1
31782,0,3300,0.822,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
31783,0,3400,0.847,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
31784,0,3390,0.844,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1
31785,0,3490,0.869,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1
31786,0,3610,0.899,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1
31787,0,3710,0.924,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1
31788,0,3480,0.867,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1
31789,0,3580,0.892,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1
31790,0,3700,0.922,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
31791,0,3800,0.946,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
31792,0,3290,0.819,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
31793,0,3390,0.844,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
31794,0,3510,0.874,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1
31795,0,3610,0.899,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
31796,0,3380,0.842,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1
31797,0,3480,0.867,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1
31798,0,3600,0.897,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1
31799,0,3700,0.922,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
31800,0,3690,0.919,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
31801,0,3790,0.944,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1
31802,0,3910,0.974,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1
31803,0,4010,0.999,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1
31804,0,3780,0.941,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1
31805,0,3880,0.966,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
31806,0,4000,0.996,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
31807,0,4100,1.021,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
31808,0,2795,0.696,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
31809,0,2895,0.721,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
31810,0,3015,0.751,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1
31811,0,3115,0.776,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
31812,0,2885,0.719,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
31813,0,2985,0.743,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1
31814,0,3105,0.773,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
31815,0,3205,0.798,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1
31816,0,3195,0.796,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1
31817,0,3295,0.821,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1
31818,0,3415,0.851,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1
31819,0,3515,0.875,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1
31820,0,3285,0.818,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
31821,0,3385,0.843,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1
31822,0,3505,0.873,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1
31823,0,3605,0.898,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
31824,0,3095,0.771,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
31825,0,3195,0.796,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1
31826,0,3315,0.826,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1
31827,0,3415,0.851,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1
31828,0,3185,0.793,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1
31829,0,3285,0.818,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1
31830,0,3405,0.848,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1
31831,0,3505,0.873,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1
31832,0,3495,0.870,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
31833,0,3595,0.895,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
31834,0,3715,0.925,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
31835,0,3815,0.950,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
31836,0,3585,0.893,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1
31837,0,3685,0.918,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1
31838,0,3805,0.948,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1
31839,0,3905,0.973,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
31840,0,3195,0.796,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
31841,0,3295,0.821,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1
31842,0,3415,0.851,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1
31843,0,3515,0.875,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1
31844,0,3285,0.818,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1
31845,0,3385,0.843,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1
31846,0,3505,0.873,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1
31847,0,3605,0.898,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
31848,0,3595,0.895,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1
31849,0,3695,0.920,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1
31850,0,3815,0.950,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1
31851,0,3915,0.975,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1
31852,0,3685,0.918,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1
31853,0,3785,0.943,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1
31854,0,3905,0.973,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1
31855,0,4005,0.998,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
31856,0,3495,0.870,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1
31857,0,3595,0.895,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1
31858,0,3715,0.925,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1
31859,0,3815,0.950,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1
31860,0,3585,0.893,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1
31861,0,3685,0.918,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1
31862,0,3805,0.948,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1
31863,0,3905,0.973,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
31864,0,3895,0.970,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1
31865,0,3995,0.995,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1
31866,0,4115,1.025,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1
31867,0,4215,1.050,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
31868,0,3985,0.993,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1
31869,0,4085,1.017,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
31870,0,4205,1.047,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
31871,0,4305,1.072,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
31872,0,2710,0.675,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
31873,0,2810,0.700,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1
31874,0,2930,0.730,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
31875,0,3030,0.755,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
31876,0,2800,0.697,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
31877,0,2900,0.722,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1
31878,0,3020,0.752,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
31879,0,3120,0.777,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1
31880,0,3110,0.775,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1
31881,0,3210,0.800,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
31882,0,3330,0.829,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1
31883,0,3430,0.854,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1
31884,0,3200,0.797,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1
31885,0,3300,0.822,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1
31886,0,3420,0.852,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1
31887,0,3520,0.877,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1
31888,0,3010,0.750,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1
31889,0,3110,0.775,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1
31890,0,3230,0.804,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
31891,0,3330,0.829,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1
31892,0,3100,0.772,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
31893,0,3200,0.797,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1
31894,0,3320,0.827,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
31895,0,3420,0.852,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1
31896,0,3410,0.849,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1
31897,0,3510,0.874,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1
31898,0,3630,0.904,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1
31899,0,3730,0.929,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1
31900,0,3500,0.872,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1
31901,0,3600,0.897,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1
31902,0,3720,0.927,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1
31903,0,3820,0.951,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
31904,0,3110,0.775,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
31905,0,3210,0.800,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1
31906,0,3330,0.829,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
31907,0,3430,0.854,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
31908,0,3200,0.797,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1
31909,0,3300,0.822,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1
31910,0,3420,0.852,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1
31911,0,3520,0.877,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1
31912,0,3510,0.874,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1
31913,0,3610,0.899,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1
31914,0,3730,0.929,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1
31915,0,3830,0.954,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1
31916,0,3600,0.897,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1
31917,0,3700,0.922,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1
31918,0,3820,0.951,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
31919,0,3920,0.976,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
31920,0,3410,0.849,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1
31921,0,3510,0.874,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1
31922,0,3630,0.904,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1
31923,0,3730,0.929,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1
31924,0,3500,0.872,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1
31925,0,3600,0.897,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1
31926,0,3720,0.927,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1
31927,0,3820,0.951,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1
31928,0,3810,0.949,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1
31929,0,3910,0.974,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1
31930,0,4030,1.004,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1
31931,0,4130,1.029,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1
31932,0,3900,0.971,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1
31933,0,4000,0.996,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1
31934,0,4120,1.026,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
31935,0,4220,1.051,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
31936,0,2915,0.726,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
31937,0,3015,0.751,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
31938,0,3135,0.781,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
31939,0,3235,0.806,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
31940,0,3005,0.748,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1
31941,0,3105,0.773,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1
31942,0,3225,0.803,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1
31943,0,3325,0.828,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1
31944,0,3315,0.826,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1
31945,0,3415,0.851,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1
31946,0,3535,0.880,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1
31947,0,3635,0.905,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
31948,0,3405,0.848,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
31949,0,3505,0.873,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1
31950,0,3625,0.903,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1
31951,0,3725,0.928,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1
31952,0,3215,0.801,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1
31953,0,3315,0.826,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1
31954,0,3435,0.856,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1
31955,0,3535,0.880,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
31956,0,3305,0.823,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1
31957,0,3405,0.848,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1
31958,0,3525,0.878,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1
31959,0,3625,0.903,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
31960,0,3615,0.900,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1
31961,0,3715,0.925,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1
31962,0,3835,0.955,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1
31963,0,3935,0.980,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1
31964,0,3705,0.923,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1
31965,0,3805,0.948,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1
31966,0,3925,0.978,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1
31967,0,4025,1.002,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
31968,0,3315,0.826,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
31969,0,3415,0.851,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1
31970,0,3535,0.880,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1
31971,0,3635,0.905,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
31972,0,3405,0.848,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1
31973,0,3505,0.873,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1
31974,0,3625,0.903,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1
31975,0,3725,0.928,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1
31976,0,3715,0.925,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1
31977,0,3815,0.950,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1
31978,0,3935,0.980,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1
31979,0,4035,1.005,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
31980,0,3805,0.948,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1
31981,0,3905,0.973,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1
31982,0,4025,1.002,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1
31983,0,4125,1.027,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
31984,0,3615,0.900,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1
31985,0,3715,0.925,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1
31986,0,3835,0.955,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1
31987,0,3935,0.980,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1
31988,0,3705,0.923,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1
31989,0,3805,0.948,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1
31990,0,3925,0.978,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
31991,0,4025,1.002,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
31992,0,4015,1.000,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1
31993,0,4115,1.025,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1
31994,0,4235,1.055,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1
31995,0,4335,1.080,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
31996,0,4105,1.022,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
31997,0,4205,1.047,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
31998,0,4325,1.077,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
31999,0,4425,1.102,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
